902/921,920,901,status,main_number,cd,number,[HL]GPレンズ検索シート,brand_name,color_name,wearing_period,price,pcs,maxpower,dia,g_dia,bc,water_content,kinou,spec,obj_color,bandle,/Users/asano/Desktop/data_sample/Links/,lens_gazou,kurome_gazou,chame_gazou,sample_image,lens_image,black_eyes,brown_eyes,/Users/asano/マイドライブ（yuuki-asano@hotelovers.co.jp）/【※フォルダ名編集禁止】109販促画像格納/1day,/Users/asano/Desktop/data/Links/,power,bandle_siji,QUIZ_E&J,QUIZ_Cc,comment,delete_comment,cc_main_number,cc_brand_name,cc_color_name,cc_brandxcolor,cc_wearing_period,cc,cc_dia,cc_g_dia,cc_okasan,cc_seisa
TRUE,TRUE,OK,-,FLU0004,aupb,4739,他社,フルーリー,もっと愛されうさぎ,1month,"1,760",3,-8,14.5,14,8.7,38,UVカット,UVカット,#a08061,-,https://drive.google.com/file/d/1Go__xsISY7jyRlZ7i5sLRv1oeiJbS262/view?usp=drivesdk,https://drive.google.com/file/d/1IR3Mk4InFxYh6jBbfJHtzAsjR_q_a5zG/view?usp=drivesdk,https://drive.google.com/drive/folders/1cLGnOYsu-kK82Z1MbQLfwA1s0nxRvG6s,https://drive.google.com/drive/folders/1TsjrS-BIXQAkShbb265AODYn14xfQ2fW,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと愛されうさぎ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと愛されうさぎ/lens.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと愛されうさぎ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと愛されうさぎ/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0004-AUPB-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0004-AUPB-3.jpg,度なしのみ,-,FLU0004もっと愛されうさぎ,-,"大人気の1dayとちゃんと似てる♡
白みピンクがうさぎっぽい！",-,MLT0001,メロット,ビーブロンド,MLT0001ビーブロンド,1day,ベージュ,14.2mm,13.5mm,ベージュ,1
TRUE,TRUE,OK,-,FLU0004,hpkb,4740,他社,フルーリー,もっと褒められパンダ,1month,"1,760",3,-8,14.5,14,8.7,38,UVカット,UVカット,#a08061,-,https://drive.google.com/file/d/1j_4xI8zT9n0_O7QoZWGtSXg_PU6DJLok/view?usp=drivesdk,https://drive.google.com/file/d/127djDlNDTdMgHHMfD2545MhtcJ0F5oxD/view?usp=drivesdk,https://drive.google.com/drive/folders/1Z0PkkPh4Sm9YrHjn8gFJf4h3a3csuTzw,https://drive.google.com/drive/folders/1u-6_r3jN9pEuPc7olheBSVIkYL1kMLgi,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと褒められパンダ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと褒められパンダ/lens.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと褒められパンダ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/もっと褒められパンダ/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0004-HPKB-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0004-HPKB-3.jpg,度なしのみ,-,FLU0004もっと褒められパンダ,ブラウン,"1dayよりも発色濃くなった気がする
黒目でもマンスリーで満足♡",-,MLT0001,メロット,ヒロインルール,MLT0001ヒロインルール,1day,ブラウン,14.2mm,13.5mm,ブラウン,1
TRUE,TRUE,OK,-,FLU0006,kmp,4741,他社,フルーリー,黒蜜ぷりん,1month,"1,760",3,-8,15,14.2,8.7,38,UVカット,UVカット,#a08061,-,https://drive.google.com/file/d/1ABVs9eof24rv1ygO5BQ3U6gih5TIx78Y/view?usp=drivesdk,https://drive.google.com/file/d/1BvCRW0EHpw72z5VYUtLCAHMyiVq_r4Wu/view?usp=drivesdk,https://drive.google.com/drive/folders/1hxTsd0zX_HX1bWfw-x3uYzrYwEyKOLbq,https://drive.google.com/drive/folders/1S6d0sap3HgyPoVxOoWTYNIqCOGU_yt-5,/Users/asano/Desktop/data/Links/1month/フルーリー/黒蜜ぷりん/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/黒蜜ぷりん/lens.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/黒蜜ぷりん/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/フルーリー/黒蜜ぷりん/茶目/brown.jpg,https://static.growthpalette.com/img/post/f2fdcb49-8175-4a66-bf3a-805fc791005b/54402738f1692fda1f81c03f6c0d7f40.jpg,https://static.growthpalette.com/img/post/2b818b75-9e6a-4fba-a5a3-1ff3afed2759/7b378b9a91399eb3ac28c883e43a71f0.jpg,度なしのみ,-,FLU0006黒蜜ぷりん,ブラウン,"アニメの中の人じゃん！？！？
目の中に白い丸柄が出る！",-,MLT0001,メロット,ミルクパフ,MLT0001ミルクパフ,1day,ブラウン,14.2mm,13.3mm,ブラウン,1
TRUE,TRUE,OK,-,FLU0001,alby,4742,他社,フルーリー,アルパカベイビー,1day,"1,485",10,-8,14.1,13.6,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1qW6oJm-31IwwFH_L7dUqDaCIMO2X5Hol/view?usp=drivesdk,https://drive.google.com/file/d/18gd287tPxWxlykLbVWtzdz36pltkI0W0/view?usp=drivesdk,https://drive.google.com/drive/folders/1kTe4DBVbEG49RfmGm1FugCJDJz3fJOI8,https://drive.google.com/drive/folders/1_pDUR02q08JTmsDYxL31udH8JPNRmHbc,/Users/asano/Desktop/data/Links/1day/フルーリー/アルパカベイビー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/アルパカベイビー/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/アルパカベイビー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/アルパカベイビー/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0001-ALBY-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0001-ALBY-4.jpg,度なしのみ,-,FLU0001アルパカベイビー,グレー,"グレーとちょいグリーンで
強くならないハーフ目になれる⭐️",-,MLT0001,メロット,モアレディ,MLT0001モアレディ,1day,ブラウン,14.2mm,13.5mm,ブラウン,1
TRUE,TRUE,OK,-,FLU0002,ataz,4743,他社,フルーリー,あざとあざらし,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1xTc4ZhGuZhL6wpX49Ys_7Qi_aLUwjW3-/view?usp=drivesdk,https://drive.google.com/file/d/1slT37s3n0Cb23fjAwIDtM_tGa7mt-J2L/view?usp=drivesdk,https://drive.google.com/drive/folders/12OQeIJKimOJoOlHoAOLK6qB5sSIVbcVk,https://drive.google.com/drive/folders/1erRNcwO6mbGOw7nT9RRUaaMUifJ89eEO,/Users/asano/Desktop/data/Links/1day/フルーリー/あざとあざらし/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/あざとあざらし/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/あざとあざらし/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/あざとあざらし/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-ATAZ-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-ATAZ-3.jpg,度なしのみ,-,FLU0002あざとあざらし,"ブルー,グレー","シンプルなブラウンだけど
ちゃんとぽわんとしてNOT宇宙人",-,MLT0001,メロット,ロマンティックローズ,MLT0001ロマンティックローズ,1day,ピンク,14.2mm,13.3mm,ピンク,1
TRUE,TRUE,OK,-,FLU0002,urcw,4744,他社,フルーリー,うるうるチワワ,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/12EtnKB5zZF7pXNkVbsfTj4PNFb76HQ39/view?usp=drivesdk,https://drive.google.com/file/d/17S-ipZ9iCgwT1xcvAW8ihrdASV0X3oHK/view?usp=drivesdk,https://drive.google.com/drive/folders/1adC22qLDY0l384aBppSKvSkih_KouX9r,https://drive.google.com/drive/folders/1L85pkQ3C9rvDelOOVx7fK5wHT4V_NEc3,/Users/asano/Desktop/data/Links/1day/フルーリー/うるうるチワワ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/うるうるチワワ/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/うるうるチワワ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/うるうるチワワ/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-URCW-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-URCW-4.jpg,度なしのみ,-,FLU0002うるうるチワワ,ブラウン,"オレンジ、赤みブラウンで血色感UP
キラキラの柄も盛れるポイント♡",-,FLU0006,フルーリー,お月見だんご,FLU0006お月見だんご,1month,"ベージュ, ブラウン",15.0mm,14.3mm,ベージュ,1
TRUE,TRUE,OK,-,FLU0002,kgnc,4745,他社,フルーリー,キマグレネコ,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット,8","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1JASkZMOmjH0ZoXJ1tudmHBe6w8MWbhcd/view?usp=drivesdk,https://drive.google.com/file/d/1TwhkZcRK5MsuhAkm4oLejmKztRYRHSSC/view?usp=drivesdk,https://drive.google.com/drive/folders/1uxGlP_foq0KdRhAQ0T_VU3fNrojKTqNh,https://drive.google.com/drive/folders/1MqCzOQ_JD1iJ4ROMVVzYpu9NDZiVnShV,/Users/asano/Desktop/data/Links/1day/フルーリー/キマグレネコ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/キマグレネコ/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/キマグレネコ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/キマグレネコ/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-KGNC-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-KGNC-4.jpg,度なし（±0.00）〜8.00,-,FLU0002キマグレネコ,グレー,太フチでくりくりのネコっぽ目になれちゃう😻,太フチでくりくりのネコっぽ目になれちゃう,FLU0006,フルーリー,スイカソーダ,FLU0006スイカソーダ,1month,パープル,15.0mm,14.1mm,パープル,1
TRUE,TRUE,OK,-,FLU0002,nm,4746,他社,フルーリー,のんびりマンチカン,1day,"1,485",10,-8,14.5,13.8,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1kJKw4EDZYYYoaz6jpACv5iD0VNT_w4mY/view?usp=drivesdk,https://drive.google.com/file/d/1T3AbUB9RTTt3jfqR2Qd9NaKxK-LJ-KF1/view?usp=drivesdk,https://drive.google.com/drive/folders/1J0wJxA1-slVCiEX7mYQJ7f9pUhfApSpq,https://drive.google.com/drive/folders/1RTVSkV94a41ZyoMamIaAO3E8nA5XsCcp,/Users/asano/Desktop/data/Links/1day/フルーリー/のんびりマンチカン/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/のんびりマンチカン/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/のんびりマンチカン/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/のんびりマンチカン/茶目/brown.jpg,https://static.growthpalette.com/img/post/51f6284c-1df8-40a6-acaf-eb12fe5e9821/f28aedfadca8cfcce6ad43d4f874965e.jpg,https://static.growthpalette.com/img/post/9e680614-1a46-425a-9131-1b91e7bf897a/b300bac977670d4e195aaae836e55d6a.jpg,度なしのみ,-,FLU0002のんびりマンチカン,ベージュ,"マンスリーましゅまろの小さい版！
ナチュラルグレーが好きな人におすすめ◎",-,FLU0006,フルーリー,トゥンカロン,FLU0006トゥンカロン,1month,ブラウン,15.0mm,14.3mm,ブラウン,1
TRUE,TRUE,OK,-,FLU0002,mfhm,4747,他社,フルーリー,もふもふハムスター,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1vSKPhfQ2Du2067SDvWvVeZfKACBKzYxO/view?usp=drivesdk,https://drive.google.com/file/d/1-kG8GUKSvLi4OLMiKuchotXpye9-5zDu/view?usp=drivesdk,https://drive.google.com/drive/folders/1wV9Gf-MZUmt4tmUxBlo5oWEj5hbyoYCG,https://drive.google.com/drive/folders/1yN1wHTjYEYIbBbb39U_5pDqQSAZr2fpj,/Users/asano/Desktop/data/Links/1day/フルーリー/もふもふハムスター/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/もふもふハムスター/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/もふもふハムスター/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/もふもふハムスター/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-MFHM-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-MFHM-4.jpg,度なしのみ,-,FLU0002もふもふハムスター,ベージュ,"フチありベージュが高発色だから
奥目解消できたし太フチいけた👍️",-,FLU0004,フルーリー,もっとキマグレネコ,FLU0004もっとキマグレネコ,1month,ベージュ,14.5mm,14.0mm,ベージュ,1
TRUE,TRUE,OK,-,FLU0002,wpko,4748,他社,フルーリー,わんぱくコアラ,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット,8","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1doMYHXiEUjg-RpQkHup7lWhx6OQcb6_n/view?usp=drivesdk,https://drive.google.com/file/d/1E0HA_3a1tp0o0VqTb-iRnnBkb2FNE34v/view?usp=drivesdk,https://drive.google.com/drive/folders/1_jhxbCU0UfVAIONK-Qy_xWNp0Qe9Djmt,https://drive.google.com/drive/folders/1R6atM9tQBZRLCQcuQasGU1CtkYek20qz,/Users/asano/Desktop/data/Links/1day/フルーリー/わんぱくコアラ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/わんぱくコアラ/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/わんぱくコアラ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/わんぱくコアラ/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-WPKO-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-WPKO-4.jpg,度なし（±0.00）〜8.00,-,FLU0002わんぱくコアラ,ブラウン,"くりっとしてるけど柔らかさもあって
甘い顔になれる黒コン！",くりっとしてるけど柔らかさもあって甘い顔になれる黒コン！,FLU0004,フルーリー,もっとぽんぽこたぬき,FLU0004もっとぽんぽこたぬき,1month,"ブラウン,グレー",14.5mm,14.0mm,グレー,1
TRUE,TRUE,OK,-,FLU0002,aius,4749,他社,フルーリー,愛されウサギ,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット,8","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/open?id=1S5g25NxLI0KX0Iv83OvW8oWdG8SAT830&usp=drive_copy,https://drive.google.com/file/d/1FezTLptlfoKxumbPO9kc-_3K2gOI_H09/view?usp=drivesdk,https://drive.google.com/drive/folders/1Bc52ERJ-32X_YhHyHMDtCZwNi_GZH3G1,https://drive.google.com/drive/folders/1UtcOjeFtKdOAhLpd4qbY6qKmQdREjJgy,/Users/asano/Desktop/data/Links/1day/フルーリー/愛されウサギ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/愛されウサギ/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/愛されウサギ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/愛されウサギ/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-AIUS-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-AIUS-4.jpg,度なし（±0.00）〜8.00,-,FLU0002愛されウサギ,ブラウン,"イエベさんにもおすすめ！
青みじゃないピンクカラコン♡",イエベさんにもおすすめ！青みじゃないピンクカラコン,FLU0004,フルーリー,もっと愛されうさぎ,FLU0004もっと愛されうさぎ,1month,ピンク,14.5mm,14.0mm,ピンク,1
TRUE,TRUE,OK,-,FLU0002,krkn,4750,他社,フルーリー,華麗なキツネ,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1cuuypryEG3IpZ-yxOjBEaW-dT-zuZiAB/view?usp=drivesdk,https://drive.google.com/file/d/10t6pWaQJ9Bzi1EFRu_8RVCyz72RYvxIq/view?usp=drivesdk,https://drive.google.com/drive/folders/1y7NeZnE_S65cMfAkW6cSktKYde9FjtLR,https://drive.google.com/drive/folders/1AL52ICYfIPNe00GguqtxnKD0iA7WPLzH,/Users/asano/Desktop/data/Links/1day/フルーリー/華麗なキツネ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/華麗なキツネ/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/華麗なキツネ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/華麗なキツネ/茶目/brown.jpg,https://static.growthpalette.com/img/post/8f68ab96-a38f-45a1-a581-9e00f9119ee1/3ab8855e526dcc11a5eb89fcea552e84.jpg,https://static.growthpalette.com/img/post/d987038d-2ed0-469f-a68e-bff9cd6854bb/d2781284aef6301543d99dd97846ac96.jpg,度なしのみ,-,FLU0002華麗なキツネ,ブラウン,"本物のキツネみたいな高貴感！
ラメ感控えめ上品でかわよ！",-,FLU0004,フルーリー,もっと褒められパンダ,FLU0004もっと褒められパンダ,1month,"ベージュ,オリーブ",14.5mm,14.0mm,グリーン,1
TRUE,TRUE,OK,-,FLU0002,hmpn,4751,他社,フルーリー,褒められパンダ,1day,"1,485",10,-8,14.5,14,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1AoCAZFTosduAPH7XMTz6wifehQSynX2q/view?usp=drivesdk,https://drive.google.com/file/d/19SyHRPplH1-tVFmcVjgAfyaaJkyBSA8J/view?usp=drivesdk,https://drive.google.com/drive/folders/1eNMZ5INf7vjH-4L5jROc-GkaB1HyFQ1F,https://drive.google.com/drive/folders/1kKMU5QwVO4aOEIf3IPRy8S6tRtUgVnLH,/Users/asano/Desktop/data/Links/1day/フルーリー/褒められパンダ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/褒められパンダ/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/褒められパンダ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/褒められパンダ/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-HMPN-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0002-HMPN-4.jpg,度なしのみ,-,FLU0002褒められパンダ,ピンク,"カーキっぽいオリーブだから
爬虫類にならないで盛れます♡",-,FLU0006,フルーリー,黒蜜ぷりん,FLU0006黒蜜ぷりん,1month,グレー,15.0mm,14.2mm,グレー,1
TRUE,TRUE,OK,-,FLU0003,krpd,4752,他社,フルーリー,くりくりプードル,1day,"1,485",10,-8,15,14.4,8.6,58,"モイスト,UVカット","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1q0g4dGLTkd59t9BsLDQe9aoB-o6c8Vc0/view?usp=drivesdk,https://drive.google.com/file/d/1J_noMtG6Ge4oC4BEYtVXaUjZ99DECg6Y/view?usp=drivesdk,https://drive.google.com/drive/folders/1o-apQvFtccyQ5zMY8wf-d5sZUSUBCsqm,https://drive.google.com/drive/folders/1eGsC2e3DE-Z5z6-OXkVEI3ENbdsX0-hS,/Users/asano/Desktop/data/Links/1day/フルーリー/くりくりプードル/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/くりくりプードル/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/くりくりプードル/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/くりくりプードル/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0003-KRPD-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0003-KRPD-3.jpg,度なしのみ,-,FLU0003くりくりプードル,"ベージュ, ブラウン","ふわきゅるブラウンで
ワンちゃんみたいな愛されアイに！",ふわきゅるブラウンでワンちゃんみたいな愛されアイに！,FLU0001,フルーリー,アルパカベイビー,FLU0001アルパカベイビー,1day,ベージュ,14.1mm,13.6mm,ベージュ,1
TRUE,TRUE,OK,-,FLU0003,pntn,4753,他社,フルーリー,ぽんぽこたぬき,1day,"1,485",10,-8,15,14.2,8.6,58,"モイスト,UVカット,8","モイスト,UVカット",#c9d3d7,-,https://drive.google.com/file/d/1JbJ30mTXL6sXmSTVY9qNhbn-dlLsIeR5/view?usp=drivesdk,https://drive.google.com/file/d/1oEcmtPcnNNj4Rw7tkRbhZ_W-LqGEUKzw/view?usp=drivesdk,https://drive.google.com/drive/folders/15TaWMvpMP63cNBz3s6CQJBdlJFC2w1hg,https://drive.google.com/drive/folders/1kp0vMoZYX2ohtSbWtukDkhms_IGDJ7UP,/Users/asano/Desktop/data/Links/1day/フルーリー/ぽんぽこたぬき/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/ぽんぽこたぬき/lens.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/ぽんぽこたぬき/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/フルーリー/ぽんぽこたぬき/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0003-PNTN-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/FLU0003-PNTN-4.jpg,度なし（±0.00）〜8.00,-,FLU0003ぽんぽこたぬき,パープル,"唯一無二のグレージュ♡
黒髪さんにもぴったり！",唯一無二のグレージュ♡黒髪さんにもぴったり！,FLU0002,フルーリー,あざとあざらし,FLU0002あざとあざらし,1day,ブラウン,14.5mm,14.0mm,ブラウン,1
